Prospect ID,Lead Number,Lead Origin,Lead Source,Do Not Email,Do Not Call,Converted,TotalVisits,Total Time Spent on Website,Page Views Per Visit,Last Activity,Country,Specialization,How did you hear about X Education,What is your current occupation,What matters most to you in choosing a course,Search,Magazine,Newspaper Article,X Education Forums,Newspaper,Digital Advertisement,Through Recommendations,Receive More Updates About Our Courses,Tags,Lead Quality,Update me on Supply Chain Content,Get updates on DM Content,Lead Profile,City,Asymmetrique Activity Index,Asymmetrique Profile Index,Asymmetrique Activity Score,Asymmetrique Profile Score,I agree to pay the amount through cheque,A free copy of Mastering The Interview,Last Notable Activity,Score
64a74f2c-6985-42c8-aa98-635c9afa6753,588097,Lead Add Form,Reference,No,No,0,,711,,Had a Phone Conversation,,Marketing Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Select,02.Medium,01.High,13.0,19.0,No,No,Modified,43.0
4beec5ec-bdea-4ecd-ab89-345060e38bc2,657316,Landing Page Submission,Direct Traffic,No,No,0,13.0,194,13.0,Email Opened,India,Marketing Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,02.Medium,01.High,15.0,18.0,No,Yes,Email Opened,43.0
190add95-1305-44a4-b558-48b477b6f9bd,645131,Landing Page Submission,Organic Search,No,No,1,11.0,1054,2.75,Email Opened,India,Rural and Agribusiness,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,opp hangup,Not Sure,No,No,Other Leads,Other Cities,02.Medium,02.Medium,15.0,13.0,No,Yes,Email Opened,43.0
4fda6275-558f-4b45-b47e-d817bb97b32e,581538,Landing Page Submission,Organic Search,No,No,0,8.0,178,4.0,SMS Sent,India,Marketing Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Still Thinking,Might be,No,No,Potential Lead,Mumbai,02.Medium,01.High,14.0,20.0,No,Yes,Modified,43.0
1400b971-1ada-4a7c-a067-9e44eb595033,644117,Landing Page Submission,Organic Search,No,No,0,9.0,186,9.0,Unreachable,India,Marketing Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Other Metro Cities,02.Medium,02.Medium,15.0,16.0,No,Yes,Unreachable,42.0
cf48c5ad-0dd6-4744-92a3-bd22f285dc63,608114,Landing Page Submission,Google,No,No,0,2.0,906,2.0,SMS Sent,India,Finance Management,Social Media,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,,,,,No,No,Modified,42.0
e237c3e5-999f-4158-b541-cd9622d1488c,657887,API,Organic Search,No,No,0,5.0,1117,5.0,Email Opened,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,02.Medium,02.Medium,15.0,15.0,No,No,Email Opened,42.0
e47fa13a-0979-4b90-9275-132527d933ba,581353,Landing Page Submission,Direct Traffic,No,No,0,3.0,1094,3.0,Page Visited on Website,India,Media and Advertising,,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,02.Medium,01.High,15.0,17.0,No,Yes,Modified,42.0
bbb2181e-9683-4193-9e08-67dc9ebc0d60,581820,Landing Page Submission,Direct Traffic,No,No,1,2.0,87,2.0,Email Link Clicked,United States,Operations Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Lost to EINS,Not Sure,No,No,Potential Lead,Other Cities,02.Medium,01.High,14.0,18.0,No,Yes,Email Link Clicked,42.0
665067b5-6cb0-417d-9d17-80710c39e094,606481,Lead Add Form,Reference,No,No,0,3.0,75,1.5,Email Opened,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Select,,,,,No,No,Email Opened,42.0
2726ac02-c065-43a9-bd93-0aa44276b383,594367,API,Direct Traffic,No,No,1,5.0,306,1.25,Email Opened,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,,,,,No,No,Email Opened,42.0
1c1c3ff2-3572-436f-8924-d1aab9142dff,590780,Landing Page Submission,Direct Traffic,No,No,1,3.0,784,3.0,SMS Sent,India,Marketing Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Busy,Not Sure,No,No,Select,Mumbai,02.Medium,01.High,14.0,18.0,No,Yes,SMS Sent,42.0
d6310ca5-442f-4717-800c-68251c44e540,619285,Landing Page Submission,Google,No,No,0,2.0,49,2.0,SMS Sent,India,Supply Chain Management,Word Of Mouth,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Busy,Might be,No,No,Select,Mumbai,,,,,No,No,SMS Sent,42.0
4cb698d1-7c09-4bcf-8438-80bce19cf19c,584681,Landing Page Submission,Google,No,No,1,4.0,690,2.0,SMS Sent,India,Hospitality Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Other Metro Cities,,,,,No,Yes,Modified,42.0
ca5d700f-5fee-474a-8a36-b0f1f0dc6253,583640,API,Google,No,No,0,7.0,859,1.75,SMS Sent,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,switched off,Not Sure,No,No,Select,Select,02.Medium,02.Medium,15.0,15.0,No,No,SMS Sent,42.0
a857faa9-5356-44fb-8eaa-0baf9bc17275,639458,API,Organic Search,No,No,1,7.0,998,1.75,SMS Sent,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,switched off,Might be,No,No,Select,Select,02.Medium,02.Medium,15.0,15.0,No,No,SMS Sent,42.0
d95f0a67-4d8f-48c7-82f3-214d834f042f,652727,API,Organic Search,No,No,0,3.0,1392,3.0,Email Opened,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,02.Medium,02.Medium,15.0,15.0,No,No,Email Opened,42.0
e71ead55-5b5f-4d75-be96-18236f95b052,593710,Landing Page Submission,Direct Traffic,No,No,1,7.0,1762,1.4,Olark Chat Conversation,India,Finance Management,Select,Student,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Mumbai,03.Low,01.High,12.0,18.0,No,Yes,Olark Chat Conversation,42.0
c21030cd-f1b1-4ffd-b405-f31e86d1d904,645515,Landing Page Submission,Google,No,No,0,3.0,315,3.0,Email Opened,India,Supply Chain Management,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Busy,Not Sure,No,No,Other Leads,Other Metro Cities,02.Medium,02.Medium,14.0,16.0,No,No,Email Opened,42.0
e3167f66-701b-4c04-9fb0-f1b326ba0267,638626,API,Olark Chat,No,No,1,4.0,40,2.0,Page Visited on Website,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,01.High,02.Medium,16.0,15.0,No,No,Page Visited on Website,42.0
ad46ffbc-916e-40d5-b511-dcb2f8fc80e8,596845,API,Organic Search,No,No,0,5.0,1030,5.0,SMS Sent,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,switched off,,No,No,Select,Select,,,,,No,No,SMS Sent,41.0
456c5832-10bb-4a65-b095-910cb1b73a32,626897,Landing Page Submission,Direct Traffic,No,No,0,5.0,1417,5.0,Email Opened,India,Finance Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,,,,,No,Yes,Email Opened,41.0
8020c8e8-2d4f-4c08-9d6d-677c74ad4a64,627570,Landing Page Submission,Direct Traffic,No,No,1,3.0,1124,3.0,Email Opened,India,E-COMMERCE,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Mumbai,,,,,No,Yes,Email Opened,41.0
ef5567fd-3218-4f2a-b1d7-6f6aa6df06b3,594910,API,Olark Chat,No,No,1,0.0,0,0.0,Email Link Clicked,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Select,Other Metro Cities,02.Medium,02.Medium,14.0,14.0,No,No,Modified,41.0
f07ac9d6-d029-4358-bd38-eb27d3267ee3,589314,API,Organic Search,No,No,0,2.0,513,1.0,SMS Sent,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Busy,Might be,No,No,Select,Select,02.Medium,02.Medium,14.0,15.0,No,No,SMS Sent,41.0
b9ae8561-8755-44f5-a49e-e59acb4666ff,594622,API,Google,No,No,0,3.0,88,1.5,SMS Sent,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,SMS Sent,41.0
6d643479-6c74-4e64-a73f-3a89b1e0d03a,616002,Lead Add Form,Reference,No,No,0,0.0,0,0.0,SMS Sent,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Select,,,,,No,No,Modified,41.0
f5fff4f3-2de4-4176-967f-d8e50e25ab29,651680,API,Olark Chat,No,No,1,0.0,0,0.0,SMS Sent,,Select,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,Might be,No,No,Select,Select,02.Medium,02.Medium,15.0,15.0,No,No,Modified,40.0
5c658b23-0bad-4c5d-ae7d-9c7f626215d3,650642,API,Olark Chat,No,No,1,0.0,0,0.0,Unreachable,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Lost to EINS,Not Sure,No,No,Select,Select,02.Medium,02.Medium,13.0,15.0,No,No,Modified,40.0
560c7507-31eb-48d7-bd65-86c5d58fe163,586259,API,Google,No,No,0,3.0,176,3.0,Email Opened,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,02.Medium,02.Medium,14.0,15.0,No,No,Email Opened,40.0
248b41d6-cf6c-49aa-8983-a110f8033b08,654886,API,Google,No,No,0,8.0,717,2.67,Email Opened,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Lost to EINS,Low in Relevance,No,No,Select,Select,03.Low,02.Medium,10.0,15.0,No,No,Email Opened,40.0
a07e15ed-e4f8-4977-a712-b1589736b7a0,580396,API,Olark Chat,No,No,1,0.0,0,0.0,Olark Chat Conversation,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Lost to EINS,Might be,No,No,Potential Lead,Select,02.Medium,02.Medium,15.0,16.0,No,No,Olark Chat Conversation,40.0
8cae6b25-42e9-40da-9222-5de739e559e2,593946,API,Organic Search,No,No,0,6.0,1439,6.0,SMS Sent,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Modified,40.0
e77c6cb5-147a-4a04-b633-9ea56e6cd148,649102,API,Referral Sites,No,No,0,2.0,417,2.0,Email Opened,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,02.Medium,02.Medium,14.0,13.0,No,No,Email Opened,40.0
e5ca278b-d96b-4f0e-9f2c-7d09c37d0499,622495,Landing Page Submission,Google,No,No,1,4.0,1136,4.0,Email Opened,India,Human Resource Management,Other,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Busy,Not Sure,No,No,Select,Mumbai,,,,,No,No,Email Opened,40.0
22302e7d-26a6-4bb2-8e14-b9dcab16b68d,583627,API,Organic Search,No,No,0,6.0,100,3.0,Email Opened,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Busy,High in Relevance,No,No,Select,Mumbai,02.Medium,02.Medium,14.0,16.0,No,No,Email Opened,40.0
f8a97cfd-8b2c-4cde-9073-1a5448c4f6c3,628534,API,Google,No,No,0,3.0,449,1.5,SMS Sent,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,SMS Sent,40.0
966d6862-0652-4c39-b4c3-434ff045f532,622371,Landing Page Submission,Direct Traffic,No,No,1,2.0,1284,2.0,Email Opened,United States,Marketing Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Other Metro Cities,,,,,No,Yes,Modified,40.0
4765201f-2aca-4082-a7f1-0f5f59478987,649316,API,Referral Sites,No,No,1,5.0,865,1.67,Olark Chat Conversation,India,"Banking, Investment And Insurance",Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Mumbai,01.High,02.Medium,16.0,15.0,No,No,Modified,40.0
3e3dad74-fbb0-4b98-8a0d-a391383cd599,586641,API,Google,No,No,0,2.0,498,2.0,Email Opened,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,03.Low,02.Medium,10.0,15.0,No,No,Email Opened,40.0
40604a18-79f3-47ab-98d7-9c665a2a8179,656945,API,Olark Chat,No,No,0,0.0,0,0.0,Email Opened,,Healthcare Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,Low in Relevance,No,No,Potential Lead,Other Cities,02.Medium,02.Medium,14.0,13.0,No,No,Modified,40.0
01869caf-451c-43b8-9a05-ffdea2627fe2,606192,Landing Page Submission,Direct Traffic,No,No,1,3.0,110,3.0,Page Visited on Website,India,E-COMMERCE,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,,No,No,Select,Tier II Cities,,,,,No,Yes,Modified,40.0
d7b67b67-4471-4852-a459-be817371c860,581606,Landing Page Submission,Direct Traffic,No,No,0,2.0,784,2.0,SMS Sent,Australia,Supply Chain Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Other Cities,02.Medium,02.Medium,14.0,16.0,No,Yes,Modified,40.0
8ed0c6ec-f980-48ed-a1e1-724ed5e58039,615885,Landing Page Submission,Google,No,No,0,2.0,1446,2.0,Email Opened,India,Marketing Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Other Cities of Maharashtra,,,,,No,No,Modified,39.0
9d690f70-444d-4b71-b88e-e9ba15eea7ec,645215,API,Google,No,No,0,8.0,397,2.0,Olark Chat Conversation,India,Human Resource Management,Other,,,No,No,No,No,No,No,No,No,,,No,No,,Thane & Outskirts,01.High,02.Medium,17.0,15.0,No,No,Olark Chat Conversation,39.0
0d17fd16-850f-4550-836d-911cad5dcbc6,649409,Landing Page Submission,Direct Traffic,No,No,1,4.0,941,2.0,Email Opened,India,Marketing Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Mumbai,02.Medium,01.High,15.0,18.0,No,Yes,Email Opened,39.0
dd726c37-903f-4952-9bf6-34b0c0eda259,580314,Landing Page Submission,Google,No,No,1,5.0,262,5.0,Email Opened,India,Marketing Management,Online Search,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,02.Medium,01.High,15.0,18.0,No,No,Modified,39.0
69b83452-22e4-40e1-83f5-a988b69c7f87,658652,Landing Page Submission,Direct Traffic,No,No,0,2.0,383,2.0,Email Link Clicked,India,Business Administration,,,,No,No,No,No,No,No,No,No,,,No,No,,Other Metro Cities,02.Medium,02.Medium,14.0,16.0,No,Yes,Email Link Clicked,39.0
6b148829-72df-42df-9544-79d1c6b66492,631047,Landing Page Submission,Direct Traffic,No,No,0,6.0,1271,3.0,Email Opened,India,Supply Chain Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,,,,,No,No,Email Opened,39.0
6a7c5d53-8481-4294-9d97-4487531c3970,581821,Landing Page Submission,Direct Traffic,No,No,0,3.0,899,3.0,SMS Sent,Nigeria,E-COMMERCE,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Potential Lead,Other Cities,02.Medium,02.Medium,14.0,15.0,No,Yes,SMS Sent,39.0
d907dde6-aadc-4b0d-a0ac-a211f20895f5,582647,Landing Page Submission,Google,No,No,0,5.0,426,5.0,SMS Sent,India,Human Resource Management,Student of SomeSchool,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,02.Medium,01.High,15.0,18.0,No,No,Modified,39.0
c6b11191-4aec-482d-80c9-b7e656d3faa0,654519,Landing Page Submission,Organic Search,No,No,1,13.0,373,6.5,Email Opened,India,E-COMMERCE,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Other Metro Cities,01.High,02.Medium,17.0,13.0,No,Yes,Email Opened,39.0
4269dc79-4abb-4347-9a0c-09b92fd6d258,650102,Landing Page Submission,Google,No,No,1,5.0,542,5.0,Email Opened,India,International Business,Word Of Mouth,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Mumbai,02.Medium,01.High,15.0,18.0,No,No,Email Opened,38.0
338c0591-81e6-447d-bf1b-26e78d5a0be1,616359,API,Olark Chat,Yes,No,0,0.0,0,0.0,Email Bounced,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,,,,,No,No,Email Bounced,38.0
f420e2ea-3769-4ca3-bcc4-70b641e7c437,619195,Landing Page Submission,Organic Search,No,No,1,8.0,1408,4.0,Email Opened,India,Hospitality Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Other Metro Cities,,,,,No,Yes,Email Opened,38.0
3e4b202b-5448-4483-a4df-0f31c906dc2d,621837,Landing Page Submission,Organic Search,No,No,0,21.0,230,5.25,Page Visited on Website,India,Travel and Tourism,,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,01.High,02.Medium,16.0,16.0,No,Yes,Page Visited on Website,38.0
8b94b8c4-7107-4c12-8a66-531d0ed974c4,615582,Landing Page Submission,Google,No,No,1,8.0,252,2.67,Email Opened,India,Finance Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,,No,No,Select,Mumbai,,,,,No,Yes,Email Opened,38.0
f1586d10-e482-4f2d-a3c6-cc73c44f1dff,584779,API,Olark Chat,No,No,0,2.0,1192,2.0,SMS Sent,India,Business Administration,Multiple Sources,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,switched off,Might be,No,No,Select,Thane & Outskirts,02.Medium,02.Medium,14.0,15.0,No,No,SMS Sent,38.0
7043c8fc-86d2-43a4-a6a3-32edcc60266b,593876,Landing Page Submission,Direct Traffic,No,No,1,3.0,177,1.5,SMS Sent,India,Operations Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Busy,Not Sure,No,No,Select,Mumbai,,,,,No,Yes,SMS Sent,38.0
1dd215d1-1e22-48c5-ad81-ecfb8ff9bdca,624942,Landing Page Submission,Google,No,No,1,3.0,1321,3.0,Email Opened,India,Marketing Management,Multiple Sources,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,02.Medium,01.High,14.0,18.0,No,No,Email Opened,38.0
e469a2a5-2685-4f15-9b7c-cde167c8226d,645530,API,Google,No,No,1,2.0,1108,2.0,Converted to Lead,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,02.Medium,02.Medium,14.0,15.0,No,No,Modified,38.0
498bc0da-4e52-11e6-96be-22000aa8e760,647993,Lead Import,Facebook,No,No,0,0.0,0,0.0,SMS Sent,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Other Cities of Maharashtra,02.Medium,02.Medium,14.0,14.0,No,No,Modified,38.0
5f80259f-3f5e-4d45-b104-04f4ee9aa3d4,624716,Landing Page Submission,Direct Traffic,No,No,0,3.0,994,1.5,Email Opened,India,IT Projects Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Other Cities,,,,,No,Yes,Email Opened,38.0
6e810682-0bdc-4986-b70e-94ce9ba49664,586593,API,Olark Chat,No,No,1,0.0,0,0.0,Email Opened,,,,,,No,No,No,No,No,No,No,No,Lost to EINS,,No,No,,,01.High,02.Medium,17.0,15.0,No,No,Email Opened,38.0
0ed213bb-b27d-4775-90be-653e46b48165,610744,Landing Page Submission,Direct Traffic,No,No,0,2.0,440,2.0,Email Opened,India,Human Resource Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested  in full time MBA,Low in Relevance,No,No,Student of SomeSchool,Other Cities,,,,,No,Yes,Email Opened,37.0
88597f9e-c6a2-451f-9c9f-f85c2125ffba,584703,API,Organic Search,No,No,1,2.0,645,2.0,SMS Sent,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Lateral student,Might be,No,No,Select,Select,02.Medium,02.Medium,14.0,15.0,No,No,Modified,37.0
910a8be0-acdf-4efb-b242-bf0bd3922b97,607273,Landing Page Submission,Google,No,No,0,2.0,842,2.0,Email Opened,India,Marketing Management,Word Of Mouth,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,,,,,No,No,Modified,37.0
70ea83e1-de7d-4e52-931b-6127021fc4e4,591807,Landing Page Submission,Organic Search,No,No,0,9.0,939,9.0,Olark Chat Conversation,India,Business Administration,,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,02.Medium,01.High,15.0,18.0,No,Yes,Modified,37.0
970997d7-12e5-43c7-b3f3-95cb14acfcd8,619786,Landing Page Submission,Direct Traffic,No,No,1,2.0,1436,2.0,SMS Sent,India,Finance Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Thane & Outskirts,,,,,No,Yes,Modified,37.0
2c80d309-4395-4b83-801c-588331be24b3,585281,API,Google,No,No,0,2.0,1580,2.0,SMS Sent,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,Select,Select,02.Medium,02.Medium,14.0,15.0,No,No,SMS Sent,37.0
2f18dbbc-f863-43dc-a99e-ea1267e54fce,638198,API,Google,No,No,0,3.0,355,3.0,Email Opened,India,Healthcare Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,Low in Relevance,No,No,Potential Lead,Thane & Outskirts,02.Medium,02.Medium,14.0,14.0,No,No,Modified,36.0
bdbf000f-6b25-4864-a853-655409f78b85,633621,Landing Page Submission,Google,No,No,0,5.0,1669,5.0,Email Opened,India,Human Resource Management,Online Search,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,,,,,No,No,Email Opened,36.0
a10f674a-d0a7-4b5c-97ae-20d5d5d883cf,595209,API,Olark Chat,No,No,0,0.0,0,0.0,Olark Chat Conversation,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,01.High,02.Medium,17.0,15.0,No,No,Modified,36.0
35d7e691-756a-438f-9c21-20fc8b59c5b8,586106,API,Organic Search,No,No,0,7.0,1531,1.75,Email Opened,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,01.High,02.Medium,16.0,15.0,No,No,Email Opened,36.0
fe86dbba-5e0f-4bda-85fd-8cc0d9739cca,645149,Landing Page Submission,Google,No,No,0,2.0,1288,2.0,Email Opened,India,Travel and Tourism,Student of SomeSchool,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,02.Medium,02.Medium,14.0,16.0,No,No,Email Opened,36.0
61a9e309-4cdc-4ae7-af30-34578d8c4ae7,592484,API,Google,No,No,1,2.0,15,1.0,Email Opened,India,Operations Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,01.High,02.Medium,16.0,15.0,No,No,Email Opened,36.0
2df95f8b-4f7f-4fe7-ad08-1bcc8373f0a5,645517,Landing Page Submission,Google,No,No,0,5.0,1209,5.0,Email Opened,India,IT Projects Management,Online Search,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,02.Medium,02.Medium,14.0,15.0,No,No,Email Opened,36.0
59c80ec7-2dd2-4642-9307-f9cc1891b558,616037,Landing Page Submission,Google,No,No,0,10.0,1246,5.0,SMS Sent,India,Marketing Management,Online Search,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,,,,,No,No,Modified,36.0
fc118841-d835-4b7f-b7ae-71495939f5bb,581641,API,Olark Chat,No,No,0,0.0,0,0.0,SMS Sent,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,02.Medium,02.Medium,14.0,15.0,No,No,SMS Sent,36.0
9a80edfb-bc55-487d-ba35-921fde3e0625,583774,Landing Page Submission,Organic Search,No,No,0,15.0,1042,15.0,SMS Sent,India,Retail Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Might be,No,No,Potential Lead,Mumbai,02.Medium,01.High,15.0,20.0,No,Yes,SMS Sent,36.0
56154cd7-5218-4f01-bbbd-862fd10ab3c3,629721,Landing Page Submission,Google,No,No,0,5.0,97,2.5,Email Opened,India,Marketing Management,Student of SomeSchool,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested  in full time MBA,,No,No,Other Leads,Thane & Outskirts,,,,,No,No,Email Opened,36.0
12b2434c-f3e0-4d23-a54a-39f84deaedd6,612074,API,Olark Chat,No,No,1,0.0,0,0.0,SMS Sent,,Human Resource Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,Potential Lead,Select,,,,,No,No,SMS Sent,36.0
