Prospect ID,Lead Number,Lead Origin,Lead Source,Do Not Email,Do Not Call,Converted,TotalVisits,Total Time Spent on Website,Page Views Per Visit,Last Activity,Country,Specialization,How did you hear about X Education,What is your current occupation,What matters most to you in choosing a course,Search,Magazine,Newspaper Article,X Education Forums,Newspaper,Digital Advertisement,Through Recommendations,Receive More Updates About Our Courses,Tags,Lead Quality,Update me on Supply Chain Content,Get updates on DM Content,Lead Profile,City,Asymmetrique Activity Index,Asymmetrique Profile Index,Asymmetrique Activity Score,Asymmetrique Profile Score,I agree to pay the amount through cheque,A free copy of Mastering The Interview,Last Notable Activity
5e9f9d78-d2d6-424e-b3e7-b0b58341f1c6,598756,Landing Page Submission,Google,No,No,0,4.0,1065,4.0,SMS Sent,India,Finance Management,Student of SomeSchool,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,switched off,Might be,No,No,Select,Mumbai,,,,,No,No,SMS Sent
6fa22279-6566-4a8b-9c46-4704e2e29a78,598955,Landing Page Submission,Direct Traffic,No,No,1,3.0,1292,3.0,Email Opened,India,Finance Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Other Cities of Maharashtra,,,,,No,Yes,Email Opened
77ff20ad-4a83-4016-82f2-838db123753e,639937,API,Google,No,No,0,2.0,371,2.0,Converted to Lead,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,03.Low,02.Medium,11.0,15.0,No,No,Modified
bd03ee9c-a2dd-4bb1-a329-3a98cc83043e,652507,API,Organic Search,No,No,0,19.0,415,4.75,Page Visited on Website,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,01.High,02.Medium,18.0,15.0,No,No,Page Visited on Website
3c73721c-01e4-45f1-8d9a-61a4aa17b302,606332,API,Olark Chat,No,No,0,0.0,0,0.0,Email Opened,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Graduation in progress,Worst,No,No,Other Leads,Mumbai,,,,,No,No,Email Opened
77192db9-0bd7-42e5-83e8-fbdf143d87c3,644261,Landing Page Submission,Google,No,No,0,4.0,320,4.0,Email Opened,India,Business Administration,,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,02.Medium,01.High,14.0,18.0,No,Yes,Email Opened
accb2b15-a0dc-461c-995b-3f3f9cc1e0e6,628432,Landing Page Submission,Google,No,No,0,4.0,60,4.0,Email Opened,India,Operations Management,Other,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,,,,,No,No,Email Opened
73ced517-5b4b-4823-acdb-e1269e7b4f5d,616397,API,Olark Chat,No,No,0,0.0,0,0.0,SMS Sent,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Modified
fe3f1b73-fdfb-4110-8d86-294e77897dae,619421,Landing Page Submission,Organic Search,No,No,0,7.0,97,7.0,SMS Sent,India,Supply Chain Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,,,,,No,Yes,Modified
124b14be-7632-4247-b681-08daff1878fc,585865,Landing Page Submission,Direct Traffic,No,No,0,3.0,154,1.5,Email Opened,India,Finance Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,switched off,,No,No,Select,Other Cities of Maharashtra,02.Medium,01.High,14.0,17.0,No,Yes,Email Opened
35d0f83c-d503-48bb-8250-65e329b55e14,597968,Landing Page Submission,Direct Traffic,No,No,0,2.0,33,2.0,Email Opened,India,Operations Management,Student of SomeSchool,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,switched off,,No,No,Select,Other Cities,,,,,No,No,Email Opened
281647ae-3105-43b4-9996-3f3cac1e9925,628474,API,Olark Chat,No,No,0,0.0,0,0.0,Email Opened,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Email Opened
638fecaf-4479-4dd0-8785-cfb9e492d817,651807,Landing Page Submission,Google,No,No,1,11.0,2069,5.5,Email Opened,India,Business Administration,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Mumbai,01.High,01.High,16.0,18.0,No,Yes,Email Opened
18b995fd-c391-4111-9226-0f996d952c70,645324,Landing Page Submission,Google,No,No,1,3.0,359,3.0,SMS Sent,India,Finance Management,Advertisements,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Mumbai,02.Medium,01.High,15.0,18.0,No,No,SMS Sent
e8c70da0-81e7-4ae8-9f1a-a5b4058f34c1,645447,Landing Page Submission,Google,No,No,0,3.0,240,3.0,Email Opened,India,International Business,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Other Cities,02.Medium,02.Medium,13.0,16.0,No,No,Email Opened
2b1f3a8b-f8d8-41d7-9654-8747e8051285,639151,API,Olark Chat,No,No,0,0.0,0,0.0,Email Opened,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,01.High,02.Medium,16.0,15.0,No,No,Modified
623bc6c9-9184-4437-b38f-d374be49d1a3,606508,API,Organic Search,No,No,1,9.0,2125,3.0,SMS Sent,India,Operations Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Select,,,,,No,No,SMS Sent
d2087134-4a7e-11e6-b61b-22000aa8e760,643277,Lead Import,Facebook,No,No,1,0.0,0,0.0,Email Opened,,Finance Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Potential Lead,Other Cities of Maharashtra,02.Medium,02.Medium,15.0,15.0,No,No,Email Opened
c4a4e17d-41aa-4492-8b08-9f3688e8d367,604721,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,70,1.0,Email Bounced,United Kingdom,IT Projects Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,invalid number,Not Sure,No,No,Select,Mumbai,,,,,No,Yes,Modified
9e3481e5-6c1e-436d-921b-4bd361cbd6f0,654128,API,Google,No,No,0,3.0,301,3.0,Email Opened,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,02.Medium,02.Medium,14.0,15.0,No,No,Email Opened
891fa322-836b-4d84-8678-3315d4a6fba3,656271,API,Olark Chat,No,No,0,0.0,0,0.0,Email Opened,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,01.High,02.Medium,16.0,15.0,No,No,Modified
6b142314-ab04-4b05-9a57-90105cb2b91a,600800,Landing Page Submission,Direct Traffic,No,No,0,1.0,95,1.0,Converted to Lead,India,Business Administration,,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,,,,,No,Yes,Modified
56cdd459-8c24-4340-87d7-c778f39ee108,651093,Landing Page Submission,Google,No,No,0,6.0,296,6.0,Email Opened,India,Business Administration,Student of SomeSchool,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,02.Medium,01.High,14.0,18.0,No,No,Email Opened
3d00ebc9-6040-40f7-8494-f6c86aff822d,626334,Landing Page Submission,Google,No,No,0,4.0,1123,4.0,Email Opened,India,Media and Advertising,Social Media,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Not doing further education,,No,No,Select,Mumbai,,,,,No,No,Email Opened
04eaee87-07f0-44d6-aa38-328955d30a20,618838,Landing Page Submission,Direct Traffic,No,No,1,3.0,105,3.0,SMS Sent,India,IT Projects Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Mumbai,,,,,No,Yes,SMS Sent
c57cf0c1-bed3-43f8-a9cb-dd9d8b155850,647591,API,Organic Search,No,No,0,5.0,274,5.0,Olark Chat Conversation,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,03.Low,02.Medium,12.0,15.0,No,No,Modified
91a955e3-cba6-4471-90a6-0da3951635da,608163,API,Organic Search,No,No,1,4.0,1557,2.0,SMS Sent,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Select,,,,,No,No,SMS Sent
e4b0e08d-338d-44ad-9453-50f5d55a6f7f,619196,Lead Add Form,Reference,No,No,1,,1427,,,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,High in Relevance,No,No,Select,Select,,,,,No,No,Modified
f388f77b-af57-4cdb-bf93-ebd34055bec8,609801,Landing Page Submission,Google,No,No,0,9.0,978,4.5,Page Visited on Website,India,Marketing Management,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Mumbai,,,,,No,No,Page Visited on Website
d6a2e95b-52b7-4e5c-ade2-6eb46fed759e,595602,API,Google,No,No,1,3.0,1152,3.0,Email Opened,India,E-COMMERCE,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Potential Lead,Thane & Outskirts,,,,,No,No,Email Opened
a63844a8-e564-4370-b234-7ab45e07d564,639288,Lead Add Form,Reference,No,No,1,,1413,,Email Bounced,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,High in Relevance,No,No,Select,Select,02.Medium,01.High,14.0,17.0,No,No,Modified
1a9343c8-8423-4f6a-813b-741299e8cf96,611143,Landing Page Submission,Organic Search,No,No,1,21.0,558,3.5,Page Visited on Website,India,Human Resource Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,High in Relevance,No,No,Potential Lead,Mumbai,,,,,No,Yes,Page Visited on Website
d3e2638e-f1d6-4164-9e82-30301979b97e,655437,API,Referral Sites,No,No,0,2.0,56,2.0,Olark Chat Conversation,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,02.Medium,02.Medium,14.0,13.0,No,No,Modified
7ae433f8-cd1a-4fe7-b476-7ec5c47a0dc9,589611,API,Google,No,No,0,2.0,165,1.0,SMS Sent,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Select,02.Medium,02.Medium,14.0,15.0,No,No,SMS Sent
481bbbd0-fd8b-4da5-9f87-0c67fc856e36,610249,API,Organic Search,No,No,1,2.0,1484,1.0,SMS Sent,India,Human Resource Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Select,,,,,No,No,SMS Sent
adeaed00-e818-4f18-bdc2-316f2c7e9bbd,640751,API,Google,No,No,1,2.0,1043,2.0,SMS Sent,India,IT Projects Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Potential Lead,Mumbai,02.Medium,02.Medium,14.0,15.0,No,No,SMS Sent
dabf5fc2-9b78-402f-8c7a-c7ea6c66941f,608628,Landing Page Submission,Google,No,No,1,6.0,1803,3.0,Page Visited on Website,India,Finance Management,Word Of Mouth,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,High in Relevance,No,No,Select,Other Cities of Maharashtra,,,,,No,No,Page Visited on Website
a993bdd5-a36e-4bed-aeac-08ce89ecba77,653449,API,Google,No,No,1,2.0,188,2.0,Page Visited on Website,India,Marketing Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Select,Select,02.Medium,02.Medium,15.0,15.0,No,No,Modified
033ac690-a339-4b69-b6a9-95ba2ca28af3,581161,API,Olark Chat,No,No,1,0.0,0,0.0,Email Opened,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,02.Medium,02.Medium,15.0,15.0,No,No,Email Opened
330a74e4-3980-4d2b-a933-5b7d6b257e89,599707,Landing Page Submission,Direct Traffic,No,No,0,7.0,22,7.0,SMS Sent,India,IT Projects Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Mumbai,,,,,No,Yes,SMS Sent
a05ddbf8-c520-469d-8e8e-7cf120982280,580780,Landing Page Submission,Direct Traffic,No,No,0,2.0,173,2.0,SMS Sent,India,"Banking, Investment And Insurance",Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Might be,No,No,Potential Lead,Mumbai,02.Medium,01.High,13.0,20.0,No,Yes,SMS Sent
57d44f8e-9362-457d-beb4-9f9dbc92353d,600114,Landing Page Submission,Google,No,No,0,5.0,158,5.0,Email Opened,India,Hospitality Management,Word Of Mouth,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested  in full time MBA,Low in Relevance,No,No,Other Leads,Mumbai,,,,,No,No,Email Opened
bdfc8c07-32e7-485a-9a8d-5e9c384ff61d,640714,Landing Page Submission,Organic Search,No,No,1,13.0,1219,2.17,Olark Chat Conversation,India,Business Administration,Advertisements,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Thane & Outskirts,02.Medium,01.High,14.0,17.0,No,Yes,Olark Chat Conversation
c3dde7c1-71d2-4aff-8d9f-7cd571675915,606730,API,Olark Chat,No,No,0,0.0,0,0.0,Olark Chat Conversation,,Human Resource Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Select,,,,,No,No,Modified
3de4d942-f83f-407f-a47b-4be6e67e8fbd,581888,API,Direct Traffic,No,No,1,8.0,1456,2.67,SMS Sent,India,Healthcare Management,Select,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Select,02.Medium,03.Low,15.0,12.0,No,No,SMS Sent
4bebfc1e-f156-4b10-a5c7-f963f6b833f4,599068,API,Olark Chat,No,No,1,0.0,0,0.0,Email Opened,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Select,,,,,No,No,Email Opened
4a0a0e7b-2ebc-4b27-b0fe-64bca266cc98,633731,API,Google,No,No,0,2.0,940,1.0,SMS Sent,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,02.Medium,02.Medium,14.0,15.0,No,No,Modified
440c72c0-e1e4-4498-ade4-97d872b62b80,591325,API,Olark Chat,No,No,0,0.0,0,0.0,Olark Chat Conversation,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,01.High,02.Medium,17.0,15.0,No,No,Modified
c9267ccf-b521-4aa9-a1c7-1440912b9ac0,591029,Landing Page Submission,Organic Search,No,No,1,4.0,5,4.0,SMS Sent,India,E-COMMERCE,,,,No,No,No,No,No,No,No,No,,,No,No,,Mumbai,02.Medium,02.Medium,15.0,15.0,No,Yes,SMS Sent
6ed8a75d-ad33-4420-9cff-746389920873,618041,Landing Page Submission,Organic Search,No,No,1,14.0,438,7.0,Email Opened,India,Operations Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Potential Lead,Other Metro Cities,,,,,No,Yes,Email Opened
8c39bbbe-6022-4fd1-a848-4285a3a2a586,620276,Landing Page Submission,Direct Traffic,No,No,0,4.0,363,4.0,Converted to Lead,India,Finance Management,Student of SomeSchool,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,Select,Mumbai,,,,,No,No,Modified
833855bf-a9f9-40f9-95b6-b89ef4ab482c,641305,API,Organic Search,No,No,0,3.0,119,1.5,SMS Sent,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,02.Medium,02.Medium,13.0,15.0,No,No,Modified
778f48e4-586b-473f-9b1b-2110ab9f3c84,590250,Landing Page Submission,Google,No,No,1,7.0,1148,7.0,Email Opened,India,Healthcare Management,Advertisements,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Mumbai,02.Medium,02.Medium,14.0,15.0,No,No,Email Opened
63c9c893-6b48-4ae8-a8ff-fdf95cf15720,616626,Landing Page Submission,Direct Traffic,No,No,1,7.0,1284,3.5,SMS Sent,India,Human Resource Management,Word Of Mouth,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Mumbai,,,,,No,Yes,SMS Sent
c29457ce-4311-4b05-a7ea-762ccb3b091b,635782,API,Google,No,No,0,2.0,282,2.0,Email Opened,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,02.Medium,02.Medium,15.0,15.0,No,No,Modified
da892fb9-2a1a-4118-bea1-d12f8cb613f9,592885,Landing Page Submission,Direct Traffic,No,No,0,7.0,74,3.5,Email Opened,India,IT Projects Management,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Mumbai,02.Medium,02.Medium,13.0,15.0,No,Yes,Email Opened
636cf6a4-19fc-42d1-8d91-59c996af5e5f,630765,API,Google,No,No,0,2.0,234,2.0,SMS Sent,India,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,Not Sure,No,No,Select,Select,,,,,No,No,Modified
7a0d9a11-5430-4fef-9717-1a2a0ad201a7,605394,API,Google,No,No,1,2.0,804,2.0,Email Opened,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Modified
2ef3bc91-604d-4fef-92e4-4169e7333032,625971,API,Google,No,No,0,3.0,536,3.0,Olark Chat Conversation,India,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Modified
2f841572-a110-421d-932a-28beffe5d479,651570,API,Google,No,No,0,6.0,234,6.0,Olark Chat Conversation,India,,,,,No,No,No,No,No,No,No,No,Interested in other courses,,No,No,,,02.Medium,02.Medium,14.0,15.0,No,No,Modified
7d93ae99-5c9c-4b1c-8355-023287de1991,654712,Landing Page Submission,Google,Yes,No,0,4.0,347,4.0,Email Bounced,India,IT Projects Management,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,,No,No,Select,Other Cities,03.Low,02.Medium,12.0,13.0,No,No,Modified
34f648a1-b873-4b09-bf71-9fb491e6b556,624431,Landing Page Submission,Organic Search,No,No,0,4.0,106,4.0,Email Opened,India,Travel and Tourism,,,,No,No,No,No,No,No,No,No,,,No,No,,Other Cities,,,,,No,Yes,Email Opened
9343e959-299b-472a-9bbd-0d62ded4ef57,619649,Landing Page Submission,Google,No,No,1,4.0,765,4.0,SMS Sent,India,Finance Management,Online Search,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,Other Cities of Maharashtra,,,,,No,No,SMS Sent
53592a51-8812-4602-af4f-1d26ed5425a3,624871,Landing Page Submission,Direct Traffic,No,No,1,2.0,1143,2.0,SMS Sent,India,Rural and Agribusiness,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Mumbai,,,,,No,Yes,SMS Sent
01c951dd-cebb-4d54-8d06-4b9f3919d0c7,587225,Landing Page Submission,Google,No,No,1,4.0,1264,4.0,Had a Phone Conversation,India,Marketing Management,Multiple Sources,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Closed by Horizzon,High in Relevance,No,No,Potential Lead,Mumbai,02.Medium,01.High,14.0,18.0,No,No,Modified
b04422fe-8f88-4c9c-898e-865f94ce4673,603219,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,1110,1.0,Email Bounced,India,Services Excellence,,,,No,No,No,No,No,No,No,No,,,No,No,,Other Cities of Maharashtra,,,,,No,No,Modified
090e3515-80ec-4627-9764-c0341490d54a,596017,API,Olark Chat,No,No,1,0.0,0,0.0,SMS Sent,,Services Excellence,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,High in Relevance,No,No,Potential Lead,Other Cities,02.Medium,02.Medium,13.0,15.0,No,No,SMS Sent
488e4ee5-b72e-4d3f-a24c-c006021385d5,586385,Landing Page Submission,Direct Traffic,No,No,0,10.0,251,10.0,Email Opened,India,Supply Chain Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Other Cities of Maharashtra,02.Medium,01.High,14.0,17.0,No,Yes,Modified
f81c6b97-e8b6-4f81-bff9-f3034c8a3102,595060,Landing Page Submission,Google,Yes,No,1,3.0,1738,3.0,SMS Sent,India,Operations Management,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Mumbai,,,,,No,No,SMS Sent
b0c0c216-da71-4ca4-829e-784f50ce10e6,631395,API,Olark Chat,No,No,0,0.0,0,0.0,Olark Chat Conversation,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,switched off,Not Sure,No,No,Select,Select,02.Medium,02.Medium,15.0,15.0,No,No,Modified
911ac342-f800-4975-b1a3-aa52bd230261,635407,API,Olark Chat,No,No,0,0.0,0,0.0,Email Opened,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Worst,No,No,Student of SomeSchool,Thane & Outskirts,01.High,02.Medium,16.0,14.0,No,No,Modified
0cc43d92-f59f-476a-9454-fc271d5ecef0,605434,Landing Page Submission,Direct Traffic,No,No,0,2.0,273,2.0,SMS Sent,India,Travel and Tourism,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,Select,Mumbai,,,,,No,Yes,SMS Sent
b7a48b8c-dcf4-48d8-a301-b575e4431b8c,649023,Landing Page Submission,Google,No,No,1,5.0,814,5.0,Olark Chat Conversation,India,Marketing Management,Online Search,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,Other Cities of Maharashtra,02.Medium,01.High,15.0,17.0,No,No,Modified
f80d563d-54c2-457c-a575-58b4838c3f38,640639,API,Olark Chat,No,No,0,0.0,0,0.0,Olark Chat Conversation,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Not doing further education,Low in Relevance,No,No,Select,Select,02.Medium,02.Medium,15.0,15.0,No,No,Modified
92c86fae-b711-46ff-abcb-5440e86c8e6d,635406,Landing Page Submission,Organic Search,No,No,0,5.0,385,5.0,Email Opened,India,Retail Management,,,,No,No,No,No,No,No,No,No,,,No,No,,Other Metro Cities,02.Medium,02.Medium,14.0,16.0,No,Yes,Email Opened
d67b58ef-762e-48a2-a457-d5f7aaa28caf,591432,API,Olark Chat,No,No,0,0.0,0,0.0,Email Link Clicked,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,01.High,02.Medium,17.0,15.0,No,No,Email Link Clicked
1b72e691-6a95-4644-82b8-ab02b6753426,599715,Landing Page Submission,Google,No,No,0,2.0,172,2.0,Form Submitted on Website,India,Marketing Management,Student of SomeSchool,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Interested  in full time MBA,,No,No,Select,Mumbai,,,,,No,No,Modified
7292063e-29d8-49e3-be44-f50008df769f,657971,Landing Page Submission,google,No,No,0,5.0,306,5.0,Page Visited on Website,India,Select,Student of SomeSchool,,,No,No,No,No,No,No,No,No,,,No,No,,Other Cities,02.Medium,02.Medium,14.0,13.0,No,No,Modified
2b622bd9-a45b-4b7f-b944-3af41742e1a3,612796,API,Olark Chat,No,No,0,0.0,0,0.0,Olark Chat Conversation,,,,,,No,No,No,No,No,No,No,No,,,No,No,,,,,,,No,No,Olark Chat Conversation
901e31b6-19bb-400e-8331-7b20c8934e32,600204,API,Olark Chat,No,No,0,3.0,200,1.5,Email Link Clicked,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Already a student,Worst,No,No,Student of SomeSchool,Select,,,,,No,No,Email Link Clicked
498bab60-4e52-11e6-96be-22000aa8e760,647984,Lead Import,Facebook,No,No,0,0.0,0,0.0,Email Opened,,Select,Select,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Select,Other Cities of Maharashtra,02.Medium,02.Medium,14.0,14.0,No,No,Email Opened
